Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_day_index,ship_delay_days
2015-11-08,2015-11-12,First Class,Consumer,United States,New Jersey,East,Furniture,Tables,815.0628,8,0.0,267.699,674,4
2014-11-24,2014-11-29,Standard Class,Consumer,United States,Ohio,East,Technology,Phones,88.6301,1,0.0,35.7354,325,5
2015-01-26,2015-01-29,Standard Class,Consumer,United States,Kentucky,South,Office Supplies,Paper,258.4809,3,0.0,345.6376,388,3
2016-12-31,2017-01-03,Standard Class,Corporate,United States,California,West,Office Supplies,Paper,58.3809,5,0.2,315.981,1093,3
2014-04-09,2014-04-12,Standard Class,Corporate,United States,Michigan,Central,Office Supplies,Fasteners,84.4847,2,0.2,6.9928,96,3
2014-10-27,2014-10-30,Second Class,Home Office,United States,Arizona,West,Technology,Accessories,78.3974,5,0.0,117.815,297,3
2015-01-25,2015-01-28,Standard Class,Corporate,United States,Washington,West,Office Supplies,Art,33.0244,2,0.0,34.69,387,3
2016-06-28,2016-07-01,Standard Class,Home Office,United States,Pennsylvania,East,Office Supplies,Paper,69.2775,1,0.0,-10.1098,907,3
2014-06-01,2014-06-05,Second Class,Corporate,United States,Pennsylvania,East,Office Supplies,Binders,54.4412,3,0.2,117.1753,149,4
2014-10-10,2014-10-14,Standard Class,Consumer,United States,Ohio,East,Office Supplies,Supplies,31.2081,6,0.2,135.6251,280,4
2016-11-29,2016-12-05,Standard Class,Home Office,United States,Michigan,Central,Office Supplies,Binders,137.6709,4,0.0,91.9944,1061,6
2016-10-06,2016-10-09,Standard Class,Consumer,United States,Oklahoma,Central,Technology,Phones,0.836,6,0.2,74.5605,1007,3
2016-12-04,2016-12-05,Same Day,Consumer,United States,California,West,Office Supplies,Storage,28.7404,1,0.0,15.1037,1066,1
2016-03-24,2016-03-29,Standard Class,Corporate,United States,Maryland,East,Furniture,Tables,543.2481,2,0.2,1041.8186,811,5
2016-08-24,2016-08-28,First Class,Consumer,United States,Maryland,East,Office Supplies,Fasteners,26.8366,7,0.0,6.5441,964,4
2015-10-19,2015-10-23,Second Class,Corporate,United States,Florida,South,Office Supplies,Binders,2296.0366,2,0.0,240.0972,654,4
2016-11-14,2016-11-16,Second Class,Consumer,United States,Washington,West,Technology,Accessories,29.308,3,0.0,29.8004,1046,2
2016-09-13,2016-09-13,Same Day,Corporate,United States,Wisconsin,Central,Office Supplies,Storage,6.1642,2,0.0,70.2428,984,0
2014-06-04,2014-06-07,Standard Class,Home Office,United States,California,West,Office Supplies,Storage,23.8101,2,0.0,124.8522,152,3
2014-08-05,2014-08-12,Standard Class,Home Office,United States,Illinois,Central,Office Supplies,Fasteners,31.1856,6,0.0,28.1269,214,7
2016-12-31,2017-01-04,Second Class,Consumer,United States,California,West,Office Supplies,Paper,94.3664,5,0.0,49.7474,1093,4
2014-08-19,2014-08-23,Second Class,Corporate,United States,Maryland,East,Office Supplies,Binders,82.3559,5,0.0,23.6764,228,4
2016-12-31,2017-01-06,Standard Class,Consumer,United States,Utah,West,Furniture,Chairs,98.4261,2,0.0,150.9102,1093,6
2016-08-09,2016-08-10,First Class,Consumer,United States,Montana,West,Office Supplies,Labels,410.2859,2,0.2,42.9005,949,1
2015-05-04,2015-05-08,Standard Class,Corporate,United States,Pennsylvania,East,Furniture,Furnishings,100.374,2,0.0,33.0442,486,4
2015-07-26,2015-07-31,Standard Class,Consumer,United States,Virginia,South,Furniture,Tables,1086.4722,2,0.0,417.16,569,5
2014-11-19,2014-11-23,First Class,Corporate,United States,Pennsylvania,East,Office Supplies,Envelopes,72.74,5,0.4,354.164,320,4
2016-11-28,2016-12-01,Second Class,Consumer,United States,California,West,Technology,Phones,153.3552,4,0.2,246.8687,1060,3
2014-06-13,2014-06-18,Second Class,Home Office,United States,New York,East,Office Supplies,Paper,263.9805,4,0.0,141.5903,161,5
2015-06-16,2015-06-20,Second Class,Consumer,United States,Washington,West,Office Supplies,Binders,277.2665,5,0.0,281.1821,529,4
2014-10-10,2014-10-13,Standard Class,Home Office,United States,New York,East,Office Supplies,Storage,515.6113,3,0.8,94.6937,280,3
2015-10-20,2015-10-20,Same Day,Corporate,United States,North Carolina,South,Office Supplies,Storage,57.6468,2,0.0,-1.033,655,0
2015-02-19,2015-02-20,Second Class,Corporate,United States,California,West,Office Supplies,Binders,11.8576,3,0.0,436.4473,412,1
2014-06-20,2014-06-21,Same Day,Corporate,United States,Alabama,South,Technology,Phones,80.1147,3,0.0,238.1372,168,1
2016-09-08,2016-09-14,Standard Class,Home Office,United States,California,West,Office Supplies,Art,0.836,8,0.0,3.9701,979,6
2014-08-17,2014-08-22,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Supplies,43.1515,5,0.7,28.9697,226,5
2016-01-31,2016-02-04,Standard Class,Home Office,United States,California,West,Office Supplies,Binders,49.2502,7,0.0,303.0198,758,4
2016-11-22,2016-11-26,First Class,Consumer,United States,New York,East,Office Supplies,Labels,46.6476,2,0.0,19.1277,1054,4
2015-01-12,2015-01-13,Same Day,Consumer,United States,Washington,West,Furniture,Bookcases,72.3056,6,0.0,-42.8098,374,1
2015-01-21,2015-01-22,Same Day,Consumer,United States,California,West,Technology,Accessories,65.8661,2,0.45,-113.804,383,1
2016-12-31,2017-01-03,Standard Class,Consumer,United States,Ohio,East,Technology,Phones,79.7034,2,0.0,-87.963,1093,3
2015-04-29,2015-05-02,Standard Class,Home Office,United States,Colorado,West,Office Supplies,Storage,51.3078,2,0.0,414.5583,481,3
2016-02-17,2016-02-24,Standard Class,Home Office,United States,Washington,West,Office Supplies,Binders,1090.8511,3,0.0,76.044,775,7
2016-09-30,2016-10-03,Standard Class,Consumer,United States,Florida,South,Office Supplies,Art,1045.5303,2,0.0,-12.8519,1001,3
2016-05-06,2016-05-11,Second Class,Home Office,United States,Connecticut,East,Furniture,Bookcases,88.0849,3,0.0,152.7174,854,5
2016-05-27,2016-06-01,Second Class,Corporate,United States,Nevada,West,Office Supplies,Appliances,59.5388,6,0.0,243.6712,875,5
2015-03-24,2015-03-30,Standard Class,Home Office,United States,Pennsylvania,East,Furniture,Chairs,181.5992,2,0.0,312.2202,445,6
2016-08-29,2016-09-02,Standard Class,Corporate,United States,Florida,South,Office Supplies,Paper,31.414,5,0.0,4.4153,969,4
2015-05-05,2015-05-09,First Class,Home Office,United States,Alabama,South,Office Supplies,Fasteners,86.3121,8,0.0,43.3001,487,4
2015-05-29,2015-06-01,Standard Class,Consumer,United States,Florida,South,Technology,Phones,79.5711,6,0.0,23.262,511,3
2016-12-29,2017-01-03,Standard Class,Corporate,United States,North Carolina,South,Office Supplies,Supplies,41.4506,6,0.2,14.823,1091,5
2016-01-13,2016-01-17,Standard Class,Home Office,United States,South Carolina,South,Furniture,Chairs,70.3581,5,0.0,-107.7302,740,4
2016-11-17,2016-11-22,Standard Class,Corporate,United States,Maryland,East,Office Supplies,Binders,673.4861,2,0.2,55.3435,1049,5
2014-06-23,2014-06-26,Standard Class,Consumer,United States,Oklahoma,Central,Furniture,Furnishings,70.976,9,0.0,-30.4139,171,3
2016-09-04,2016-09-08,First Class,Consumer,United States,California,West,Office Supplies,Binders,64.9094,3,0.0,103.9828,975,4
2015-06-11,2015-06-17,Standard Class,Home Office,United States,California,West,Technology,Accessories,56.3467,5,0.0,116.6943,524,6
2015-03-10,2015-03-13,Standard Class,Corporate,United States,California,West,Office Supplies,Binders,216.6767,2,0.0,24.1979,431,3
2014-09-22,2014-09-24,Second Class,Corporate,United States,Alabama,South,Office Supplies,Binders,456.0433,5,0.0,25.0464,262,2
2016-03-11,2016-03-16,Second Class,Home Office,United States,California,West,Technology,Accessories,39.6046,6,0.0,86.3491,798,5
2016-12-31,2017-01-02,Second Class,Home Office,United States,New York,East,Office Supplies,Labels,82.4223,2,0.0,38.1625,1093,2
2016-12-02,2016-12-08,Standard Class,Corporate,United States,California,West,Office Supplies,Binders,52.6619,2,0.0,9.9552,1064,6
2014-11-12,2014-11-15,Standard Class,Consumer,United States,California,West,Furniture,Tables,13.6712,6,0.0,-1440.269,313,3
2016-09-04,2016-09-05,Second Class,Home Office,United States,Texas,Central,Office Supplies,Binders,286.2979,5,0.0,290.3581,975,1
2014-07-22,2014-07-27,Second Class,Consumer,United States,New York,East,Office Supplies,Envelopes,17.378,2,0.0,354.1542,200,5
2016-02-04,2016-02-07,Standard Class,Corporate,United States,New York,East,Technology,Machines,54.0794,5,0.0,29.5977,762,3
2016-12-31,2017-01-05,Standard Class,Corporate,United States,New York,East,Office Supplies,Storage,220.4728,4,0.0,90.4295,1093,5
2015-01-02,2015-01-05,Standard Class,Consumer,United States,New York,East,Office Supplies,Paper,319.2411,2,0.0,11.9277,364,3
2015-09-04,2015-09-09,Second Class,Corporate,United States,Georgia,South,Technology,Phones,304.5706,4,0.0,83.3445,609,5
2014-03-29,2014-04-01,Standard Class,Consumer,United States,Indiana,Central,Office Supplies,Paper,56.0174,7,0.0,303.9371,85,3
2015-03-30,2015-04-02,Standard Class,Consumer,United States,North Carolina,South,Office Supplies,Paper,84.6686,2,0.0,125.1619,451,3
2015-12-11,2015-12-14,Standard Class,Consumer,United States,Florida,South,Office Supplies,Paper,35.4211,1,0.6,82.9221,707,3
2016-01-20,2016-01-23,Standard Class,Home Office,United States,Utah,West,Technology,Accessories,547.744,8,0.2,112.2815,747,3
2016-05-05,2016-05-09,First Class,Consumer,United States,Texas,Central,Office Supplies,Paper,96.8539,3,0.2,206.1528,853,4
2014-06-06,2014-06-07,Same Day,Consumer,United States,California,West,Office Supplies,Binders,11.0362,2,0.0,8.3274,154,1
2014-09-06,2014-09-09,Standard Class,Consumer,United States,New York,East,Office Supplies,Binders,0.836,2,0.0,2.558,246,3
2016-01-15,2016-01-18,Standard Class,Corporate,United States,Texas,Central,Office Supplies,Envelopes,2003.0973,4,0.2,119.477,742,3
2015-08-27,2015-08-30,Standard Class,Consumer,United States,New Hampshire,East,Office Supplies,Appliances,1852.5294,6,0.0,118.3956,601,3
2016-02-11,2016-02-13,First Class,Consumer,United States,New Jersey,East,Furniture,Chairs,86.3638,3,0.0,26.2568,769,2
2016-03-20,2016-03-23,Standard Class,Consumer,United States,Texas,Central,Furniture,Furnishings,0.836,2,0.15,52.0774,807,3
2015-04-18,2015-04-23,Standard Class,Consumer,United States,New York,East,Office Supplies,Binders,229.5189,2,0.0,5.2626,470,5
2016-12-03,2016-12-06,Standard Class,Corporate,United States,North Carolina,South,Furniture,Furnishings,71.2335,5,0.0,36.9675,1065,3
2016-06-20,2016-06-26,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,478.0345,5,0.2,30.3482,899,6
2015-02-24,2015-02-27,Second Class,Home Office,United States,California,West,Office Supplies,Envelopes,37.6918,4,0.0,136.5496,417,3
2016-11-22,2016-11-23,Same Day,Consumer,United States,Colorado,West,Office Supplies,Paper,502.4789,3,0.0,46.9081,1054,1
2016-12-31,2017-01-03,Standard Class,Corporate,United States,New Jersey,East,Technology,Copiers,83.2408,5,0.0,55.4862,1093,3
2015-01-17,2015-01-18,First Class,Corporate,United States,California,West,Office Supplies,Art,60.2713,2,0.0,-21.5375,379,1
2016-07-02,2016-07-06,First Class,Corporate,United States,Texas,Central,Office Supplies,Supplies,65.664,3,0.0,86.6516,911,4
2016-12-31,2017-01-02,First Class,Consumer,United States,Indiana,Central,Office Supplies,Binders,51.0033,2,0.0,2.1035,1093,2
2015-05-01,2015-05-08,Standard Class,Consumer,United States,North Carolina,South,Technology,Phones,66.2918,1,0.0,16.1497,483,7
2014-05-06,2014-05-10,Second Class,Corporate,United States,Florida,South,Office Supplies,Storage,67.9088,5,0.0,-185.1161,123,4
2014-10-17,2014-10-20,Standard Class,Consumer,United States,California,West,Technology,Accessories,96.266,2,0.0,58.1789,287,3
2015-01-18,2015-01-20,First Class,Corporate,United States,Ohio,East,Technology,Phones,522.9207,1,0.0,46.103,380,2
2015-04-26,2015-04-29,First Class,Consumer,United States,Kentucky,South,Furniture,Furnishings,411.6693,2,0.0,174.3179,478,3
2014-01-03,2014-01-04,Same Day,Consumer,United States,Kansas,Central,Office Supplies,Paper,376.5886,9,0.0,33.6325,0,1
2014-10-24,2014-10-25,Same Day,Home Office,United States,New York,East,Office Supplies,Binders,48.1967,2,0.0,46.5059,294,1
2015-10-07,2015-10-14,Standard Class,Home Office,United States,Missouri,Central,Office Supplies,Fasteners,74.2817,2,0.0,32.3816,642,7
2015-03-30,2015-04-04,Second Class,Consumer,United States,Ohio,East,Office Supplies,Art,61.2082,4,0.8,163.5338,451,5
2016-12-31,2016-12-31,Same Day,Corporate,United States,California,West,Office Supplies,Supplies,29.9933,2,0.0,-1.1467,1093,0
2016-02-05,2016-02-08,Standard Class,Home Office,United States,New York,East,Office Supplies,Binders,33.8163,3,0.3,27.0195,763,3
2016-03-03,2016-03-08,Second Class,Corporate,United States,Washington,West,Furniture,Bookcases,49.8967,2,0.0,4.5824,790,5
2016-06-07,2016-06-10,Standard Class,Home Office,United States,California,West,Office Supplies,Supplies,747.5823,2,0.0,0.0292,886,3
2014-07-09,2014-07-14,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,94.1601,3,0.2,191.4102,187,5
2014-11-21,2014-11-23,Second Class,Corporate,United States,California,West,Office Supplies,Binders,80.0597,5,0.0,23.3439,322,2
2014-01-18,2014-01-21,Standard Class,Corporate,United States,Indiana,Central,Office Supplies,Art,95.9096,2,0.2,50.9823,15,3
2016-08-02,2016-08-08,Standard Class,Home Office,United States,Delaware,East,Office Supplies,Envelopes,1772.6217,2,0.2,193.7084,942,6
2015-06-23,2015-06-25,Second Class,Consumer,United States,California,West,Office Supplies,Paper,11.8879,5,0.0,-38.5329,536,2
2014-03-08,2014-03-09,Same Day,Corporate,United States,California,West,Office Supplies,Binders,61.953,2,0.0,-2.6579,64,1
2016-05-26,2016-05-29,First Class,Consumer,United States,New York,East,Furniture,Chairs,192.1999,7,0.0,2.8718,874,3
2016-08-22,2016-08-25,Standard Class,Consumer,United States,Ohio,East,Office Supplies,Appliances,52.7614,2,0.0,127.7384,962,3
2016-12-31,2017-01-03,Standard Class,Corporate,United States,Illinois,Central,Office Supplies,Envelopes,83.2464,4,0.0,367.9278,1093,3
2015-10-08,2015-10-09,Same Day,Corporate,United States,Michigan,Central,Office Supplies,Envelopes,75.0051,5,0.0,204.6318,643,1
2014-06-12,2014-06-15,Standard Class,Consumer,United States,Oregon,West,Office Supplies,Storage,50.8533,3,0.0,81.1749,160,3
2016-11-05,2016-11-09,First Class,Consumer,United States,Minnesota,Central,Furniture,Tables,87.5304,5,0.0,50.8556,1037,4
2015-02-25,2015-03-01,Second Class,Consumer,United States,Pennsylvania,East,Furniture,Tables,57.3482,2,0.0,84.146,418,4
2016-12-31,2017-01-02,First Class,Home Office,United States,Virginia,South,Office Supplies,Binders,55.6943,5,0.0,40.5773,1093,2
2016-10-17,2016-10-21,First Class,Consumer,United States,Utah,West,Furniture,Furnishings,489.3787,5,0.0,82.0454,1018,4
2016-09-26,2016-09-29,Standard Class,Consumer,United States,New York,East,Furniture,Furnishings,84.2791,7,0.0,138.209,997,3
2016-12-31,2017-01-05,Second Class,Home Office,United States,Ohio,East,Furniture,Bookcases,33.1826,2,0.0,20.8065,1093,5
2014-11-03,2014-11-04,Same Day,Corporate,United States,Connecticut,East,Technology,Phones,75.4151,2,0.0,208.4538,304,1
2016-02-22,2016-02-27,Second Class,Corporate,United States,Washington,West,Furniture,Bookcases,33.4625,5,0.0,32.0387,780,5
2016-01-27,2016-02-01,Second Class,Corporate,United States,New Jersey,East,Technology,Phones,65.6141,3,0.0,4.9701,754,5
2016-01-22,2016-01-28,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Storage,177.1947,3,0.0,-282.5849,749,6
2016-10-31,2016-11-04,Second Class,Home Office,United States,Ohio,East,Technology,Phones,93.3268,2,0.0,288.9776,1032,4
2016-11-18,2016-11-21,Standard Class,Consumer,United States,Texas,Central,Technology,Phones,78.2888,2,0.0,38.6566,1050,3
2016-12-31,2017-01-03,Second Class,Home Office,United States,California,West,Technology,Accessories,615.9867,1,0.0,2.6599,1093,3
2016-12-16,2016-12-20,Standard Class,Home Office,United States,Pennsylvania,East,Furniture,Furnishings,66.9034,5,0.0,38.5978,1078,4
2014-06-02,2014-06-03,First Class,Corporate,United States,New York,East,Furniture,Bookcases,609.5861,4,0.0,13.9172,150,1
2016-10-19,2016-10-22,Standard Class,Home Office,United States,Alabama,South,Office Supplies,Supplies,556.6028,8,0.0,26.43,1020,3
2015-01-05,2015-01-08,Standard Class,Consumer,United States,North Carolina,South,Furniture,Furnishings,413.7719,3,0.2,19.293,367,3
2015-12-20,2015-12-23,Standard Class,Home Office,United States,South Carolina,South,Technology,Phones,37.1393,2,0.1,319.7354,716,3
2016-10-10,2016-10-14,First Class,Home Office,United States,Illinois,Central,Furniture,Furnishings,25.569,5,0.32,142.458,1011,4
2015-08-12,2015-08-15,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,302.2594,5,0.0,-41.5197,586,3
2015-08-13,2015-08-16,Standard Class,Home Office,United States,California,West,Furniture,Furnishings,25.943,5,0.0,20.2407,587,3
2016-09-28,2016-10-02,Second Class,Corporate,United States,California,West,Office Supplies,Envelopes,48.7654,5,0.0,132.7229,999,4
2016-03-03,2016-03-07,Standard Class,Consumer,United States,California,West,Furniture,Bookcases,56.4008,2,0.0,67.4428,790,4
2014-07-03,2014-07-06,Standard Class,Home Office,United States,District of Columbia,East,Technology,Phones,88.027,4,0.0,20.8777,181,3
2016-03-17,2016-03-19,First Class,Corporate,United States,Washington,West,Office Supplies,Binders,42.1988,3,0.0,145.6969,804,2
2016-04-08,2016-04-14,Standard Class,Consumer,United States,Virginia,South,Furniture,Furnishings,82.4772,1,0.0,306.0542,826,6
2016-12-31,2017-01-05,Standard Class,Consumer,United States,Louisiana,South,Office Supplies,Art,39.1028,5,0.0,32.3225,1093,5
2014-10-20,2014-10-23,Standard Class,Consumer,United States,Oklahoma,Central,Office Supplies,Binders,97.2567,6,0.2,2960.707,290,3
2015-05-25,2015-05-30,Second Class,Consumer,United States,Colorado,West,Technology,Phones,438.7823,2,0.0,22.1417,507,5
2016-11-24,2016-11-26,First Class,Corporate,United States,Virginia,South,Office Supplies,Appliances,92.5463,1,0.0,268.4181,1056,2
2016-08-30,2016-09-03,Standard Class,Corporate,United States,New York,East,Office Supplies,Art,73.0046,7,0.0,145.168,970,4
2015-02-08,2015-02-11,Second Class,Consumer,United States,New York,East,Furniture,Tables,1120.8447,1,0.0,65.086,401,3
2015-08-13,2015-08-18,Second Class,Consumer,United States,Utah,West,Furniture,Furnishings,15.7625,3,0.0,296.3389,587,5
